LONG_EAST,LAT_NORTH,TOPOGRAPHY,MOLArange,planet_rad,c,A,Ephermis Time,UTC,Orbit
197.44500,-0.72379,-2340.55616,388675.06098,3392661.20080,1.15067,0.03070,10509979.79520,1999-09-05T06:04:40.664,15097.36768
197.45501,-0.69060,-2336.39676,388706.48268,3392668.44831,1.16601,0.03213,10664568.95284,2001-05-13T17:53:21.103,15118.73367
197.46502,-0.64496,-2332.07944,388732.65606,3392681.47502,1.17210,0.03119,10687183.53312,1999-03-15T02:16:48.140,15121.74077
197.47501,-0.69819,-2311.21403,388670.97321,3392701.84491,1.17895,0.03221,10554197.82933,1999-09-22T04:57:11.708,15102.98747
197.48498,-0.69687,-2311.75453,388677.76086,3392705.15106,1.15837,0.03160,10392373.48067,1999-06-26T20:53:11.455,15082.42245
197.49498,-0.86507,-2275.38983,388521.45490,3392744.43585,1.17146,0.03167,9782654.39434,1999-05-31T03:42:39.327,14995.97634
197.50499,-0.83381,-2250.46334,388482.25374,3392770.41430,1.14973,0.03060,9738976.61250,1999-11-12T01:35:49.586,14989.75883
197.51502,-0.81916,-2249.39334,388519.97470,3392772.89525,1.15642,0.03165,9555187.58839,1999-04-05T16:05:22.116,14960.76464
197.52500,-0.85131,-2252.00876,388527.23415,3392774.13950,1.14343,0.03175,9826774.99548,2000-03-24T15:23:32.784,14999.08504
197.53500,-0.60056,-2282.92731,388691.77341,3392743.34914,1.16067,0.03162,10101048.55675,1999-05-14T04:48:34.470,15041.13668
197.54498,-0.54985,-2297.02321,388723.55585,3392739.72449,1.13457,0.02407,10395240.52218,2000-11-28T19:23:33.750,15079.62910
197.55502,-0.47607,-2298.49361,388775.72762,3392740.21687,1.13420,0.01553,10357847.56715,1999-10-26T02:42:37.364,15073.70758
197.56499,-0.40741,-2300.13192,388802.58974,3392742.60672,1.14169,0.01665,10507347.66617,1999-05-09T13:53:54.010,15094.85165
197.57500,-0.45451,-2300.95699,388780.04643,3392741.47278,1.13604,0.01691,10291447.92432,2000-10-25T21:32:05.219,15063.54641
197.58500,-0.48930,-2289.75982,388775.36420,3392748.39676,1.14493,0.01677,10619084.05443,1999-11-19T06:11:09.278,15113.45790
197.59501,-0.32080,-2314.91627,388897.42574,3392722.29488,1.15073,0.01675,10693647.14551,1999-09-05T06:04:18.263,15120.96353
197.60497,-0.21847,-2331.70773,388965.20384,3392702.35721,1.14896,0.01560,10515328.89226,1999-03-22T06:52:44.622,15098.87704
197.61499,-0.23904,-2330.67122,388933.26429,3392705.61075,1.13547,0.01661,10375379.34717,1999-05-31T03:42:21.326,15076.25434
197.62504,-0.25155,-2325.24070,388926.07933,3392708.76282,1.15722,0.02099,10475307.98502,2000-12-03T10:18:25.421,15090.53093
197.63501,-0.18038,-2332.43470,388993.09251,3392695.63645,1.16044,0.03663,10591861.15700,1999-08-06T23:12:06.355,15110.32527
197.64501,-0.13067,-2339.99768,389024.18758,3392693.43585,1.15985,0.03094,10412903.24619,2000-02-26T22:14:03.993,15081.67293
197.65499,-0.08449,-2346.97386,389030.66089,3392688.81494,1.14059,0.03210,10589759.13859,1999-06-26T20:52:46.154,15106.64059
197.66501,-0.05615,-2339.94810,389038.56396,3392696.62121,1.15607,0.03217,10529224.56684,1999-07-30T18:36:54.202,15097.96672
197.67501,-0.07497,-2333.42298,389031.61982,3392704.64969,1.15172,0.03212,10711510.26570,2000-11-26T05:41:19.937,15123.87117
197.68501,-0.03066,-2333.29765,389068.96541,3392702.58266,1.13665,0.03094,10746611.76418,1999-03-22T06:52:32.821,15128.94696
197.69499,-0.15315,-2310.21895,388913.65934,3392733.50599,1.14481,0.01441,10503701.33497,1999-11-09T11:53:20.716,15094.41854
197.70501,-0.13992,-2315.35265,388917.55378,3392725.19076,1.15171,0.01669,10267748.74682,2000-03-24T15:23:06.083,15063.88539
197.71501,-0.09828,-2317.23522,388935.83414,3392725.57451,1.14498,0.01669,10283061.54556,1999-07-18T10:38:28.127,15062.98406
197.72502,-0.08505,-2314.91278,388977.70816,3392726.04704,1.15444,0.01556,10329511.32382,1999-04-10T06:59:22.556,15069.61556
197.73501,-0.14611,-2315.21654,388909.50269,3392734.69707,1.16667,0.02232,10540127.13770,1999-07-21T00:20:19.592,15099.24665
197.74501,-0.24866,-2311.14734,388832.76745,3392736.95187,1.15607,0.00000,10485036.67296,2000-10-25T21:31:40.018,15090.93795
197.75499,-0.17359,-2319.46390,388892.44368,3392732.99746,1.17501,0.00000,10490391.27611,2000-11-21T14:46:07.898,15091.66240
197.76498,-0.25979,-2314.74889,388843.83836,3392733.84673,1.15863,0.00000,10426525.39793,1999-03-12T12:34:21.681,15082.56481
197.77497,-0.18781,-2329.00824,388889.98236,3392719.54723,1.13932,0.00000,10605397.24958,1999-03-12T12:34:20.181,15108.06083
197.78500,-0.20958,-2329.99522,388876.80388,3392717.93354,1.14044,0.00000,10365639.32735,1999-03-19T17:10:36.363,15074.09876
197.79502,-0.06306,-2353.97778,388990.30802,3392692.33568,1.13273,0.00000,10625041.56439,2000-01-21T10:47:10.658,15114.03450
197.80500,0.02904,-2359.46627,389049.97181,3392685.91600,1.14811,0.00000,10676732.82166,1999-08-31T02:40:17.882,15124.47357
197.81501,0.01256,-2355.57113,389047.86516,3392691.50618,1.16130,0.00000,10704780.78189,1999-10-18T22:06:28.724,15122.29266
197.82503,-0.13943,-2343.65481,388948.51551,3392703.32137,1.16780,0.00000,10815358.83334,1999-07-28T04:55:16.750,15140.83860
197.83502,-0.08145,-2359.51464,388999.32045,3392684.55807,1.15173,0.00000,10844698.29594,1999-06-21T17:29:02.663,15141.82718
197.84499,0.08105,-2394.39991,389133.27109,3392652.19778,1.15135,0.00000,10645833.57315,2000-08-19T14:23:24.871,15114.00187
197.85501,0.11080,-2402.93729,389155.13100,3392639.41335,1.13679,0.00000,10662259.25780,1999-03-12T12:34:08.180,15116.45024
197.86499,0.07642,-2401.01096,389113.11394,3392635.60204,1.13948,0.00000,10202356.10843,1999-05-11T15:05:27.691,15054.84502
197.87501,0.06078,-2405.34945,389123.49144,3392632.66043,1.15722,0.00000,10285342.45065,2000-11-04T15:50:23.563,15063.63844
197.88503,0.04554,-2376.78896,389088.60635,3392657.12486,1.17979,0.00000,10414138.71119,1999-03-05T07:57:47.900,15087.64747
197.89501,0.10743,-2377.86235,389101.99928,3392657.66217,1.15948,0.00000,10342086.47354,1999-05-07T00:11:24.930,15071.21822
197.90501,0.10151,-2398.23854,389137.08624,3392637.15309,1.15965,0.00000,10290255.05508,1999-11-19T06:10:21.176,15067.22801
197.91503,0.12779,-2407.93765,389155.06827,3392628.29500,1.17446,0.00000,10215860.38349,2000-03-31T19:57:50.648,15053.41166
197.92503,0.13432,-2402.20398,389202.76656,3392631.26470,1.17779,0.00000,10136458.74289,2000-09-12T17:53:00.601,15042.44928
197.93499,0.21462,-2420.58492,389214.76130,3392617.63470,1.17912,0.00000,10134882.35984,1999-08-26T11:45:45.408,15041.89000
197.94499,0.30862,-2445.58658,389294.00091,3392597.09876,1.14264,0.00000,9741172.73408,1999-05-04T10:29:00.952,14992.22086
197.95500,0.31577,-2433.95443,389285.90927,3392609.59571,1.15902,0.00000,9732979.84431,2000-01-28T15:22:07.088,14988.27330
197.96498,0.28016,-2422.55106,389249.31218,3392619.57502,1.17353,0.00000,9660498.14449,1999-08-31T02:39:54.481,14974.80200
197.97498,0.17932,-2402.18414,389170.36549,3392642.69472,1.15190,0.00000,9622468.79595,1999-11-26T10:45:42.770,14969.23120
197.98498,0.26788,-2403.21564,389218.72341,3392638.91227,1.15422,0.00000,9729124.21485,2000-03-31T19:57:40.147,14987.51579
197.99497,0.23462,-2399.64192,389191.27791,3392646.06779,1.15141,0.00000,9560405.15755,1999-04-05T16:04:10.114,14963.57552
198.00499,0.14609,-2388.21016,389120.53195,3392665.03834,1.15711,0.00000,9548323.62881,1999-12-06T05:02:33.140,14958.73380
198.01502,0.15418,-2385.49435,389134.36986,3392666.00305,1.15083,0.00000,9732696.74450,1999-11-19T06:10:04.576,14985.51523
198.02499,0.31762,-2397.20117,389227.04183,3392651.20469,1.17084,0.00000,9818003.02438,2000-12-03T10:17:27.219,14997.44440
198.03499,0.35415,-2411.12523,389292.67525,3392630.73143,1.16160,0.00000,9843997.93594,1999-11-09T11:52:29.814,15001.33199
198.04497,0.42160,-2400.55316,389344.09659,3392638.18120,1.15376,0.00000,9850612.65050,1999-06-24T07:10:29.108,15004.83624
198.05496,0.34172,-2382.47734,389269.75377,3392659.64327,1.13195,0.00000,9749349.57578,1999-06-17T02:35:02.883,14990.47628
198.06499,0.27452,-2368.51137,389197.08387,3392675.30284,1.13566,0.00000,9810697.76183,2000-05-11T22:17:30.290,14999.16605
198.07501,0.35869,-2367.93076,389272.38704,3392673.63110,1.14296,0.00000,10078953.02420,1999-03-05T07:57:19.599,15034.11444
198.08497,0.46833,-2362.34192,389296.63564,3392680.64883,1.14807,0.00000,10048248.38214,1999-07-11T06:02:19.439,15029.54092
198.09500,0.46117,-2371.94535,389296.64560,3392675.32505,1.16748,0.00000,9908929.96787,1999-05-31T03:41:09.023,15009.57869
198.10498,0.49377,-2387.99174,389394.98236,3392652.55298,1.15834,0.00000,10104355.08611,1999-10-04T00:25:23.014,15043.89826
198.11497,0.56758,-2393.89451,389401.85734,3392647.10913,1.15456,0.00000,10203032.54624,1999-10-09T03:48:47.792,15051.63195
198.12500,0.70410,-2412.19456,389529.20314,3392638.11847,1.16983,0.00000,10375892.39211,2000-08-24T05:16:32.475,15078.98212
198.13500,0.86046,-2409.39770,389659.72505,3392640.42668,1.17121,0.00000,10380939.40033,1999-09-26T19:49:45.017,15073.31065
198.14501,0.79751,-2403.29183,389548.75574,3392645.35943,1.20397,0.00000,10455353.67058,1999-11-12T01:34:14.183,15089.93551
198.15500,0.76058,-2383.60783,389520.91480,3392666.68088,1.17984,0.00000,10463426.86485,2000-05-21T16:33:54.182,15094.23230
198.16500,0.71071,-2372.51058,389487.08635,3392675.04819,1.17804,0.00000,10286387.04366,1999-06-04T18:35:31.792,15062.90330
198.17501,0.73041,-2373.07227,389494.94415,3392668.48284,1.17866,0.00000,10535646.40898,2000-11-23T15:57:33.330,15101.99040
198.18499,0.74422,-2362.06726,389464.86556,3392675.00787,1.18955,0.00000,10464393.79573,1999-05-11T15:04:40.489,15088.95841
198.19499,0.81939,-2371.03409,389552.31164,3392666.35185,1.19321,0.00000,10542929.90917,1999-03-17T03:27:18.901,15100.42622
198.20498,0.98479,-2388.17741,389653.29544,3392654.36962,1.16496,0.02445,10613454.14949,1999-04-03T02:22:02.448,15113.47628
198.21503,0.98230,-2380.62846,389631.05855,3392660.61169,1.18232,0.01657,10355383.89080,2000-09-10T04:10:39.872,15076.53407
198.22502,0.86979,-2360.14297,389552.44955,3392676.40707,1.18481,0.01644,10190124.43581,1999-06-11T23:11:19.195,15053.48503
198.23501,0.90412,-2371.90884,389586.60926,3392663.09440,1.18245,0.01639,10438408.81330,2000-02-07T09:38:44.812,15085.75382
198.24501,0.87337,-2370.99320,389544.04179,3392671.09569,1.19132,0.01545,10336553.93178,2000-02-21T18:49:20.212,15073.93010
198.25501,0.95447,-2368.37307,389593.75882,3392673.33148,1.19464,0.01653,10097167.81921,1999-07-28T04:54:12.347,15037.04921
198.26500,0.97428,-2358.94996,389562.07787,3392681.95064,1.19744,0.01648,10070051.58282,1999-12-06T05:01:54.039,15036.37106
198.27498,1.05765,-2363.85179,389618.52981,3392674.55223,1.18901,0.01538,10204139.33411,2000-01-26T01:40:00.009,15058.41136
198.28500,1.08601,-2368.55934,389615.15639,3392669.55013,1.17270,0.01629,10036392.71091,1999-05-14T04:46:40.766,15029.08653
198.29500,1.09307,-2376.60409,389701.73249,3392663.39368,1.18595,0.01638,10363402.26410,1999-07-08T16:20:30.883,15072.15211
198.30498,1.07051,-2377.50370,389634.16449,3392661.52328,1.18560,0.01644,10388652.58137,1999-10-09T03:48:20.891,15084.64962
198.31498,1.17156,-2394.75026,389737.14150,3392655.17126,1.19387,0.01551,10268849.59117,2001-01-08T09:22:56.577,15064.18944
198.32500,1.27400,-2395.30337,389773.43277,3392655.22498,1.19482,0.01553,10432343.19637,2000-02-07T09:38:31.312,15087.29945
198.33499,1.34650,-2394.65431,389821.53817,3392649.22831,1.17936,0.01537,10600039.43336,2000-10-28T11:12:34.080,15108.43119
198.34502,1.31373,-2381.02353,389785.30372,3392663.30747,1.18468,0.01649,10540261.20176,1999-11-16T16:27:13.311,15102.96702
198.35502,1.26426,-2366.13829,389744.75591,3392681.80649,1.19262,0.01645,10535936.41983,1999-11-12T01:33:42.581,15102.45724
198.36501,1.29559,-2359.55267,389727.17691,3392681.87461,1.18625,0.01637,10362807.01682,1999-07-04T01:26:19.685,15081.15460
198.37501,1.26668,-2362.84597,389753.00106,3392682.26243,1.18934,0.01620,10264548.71255,2000-09-17T08:46:28.329,15064.65803
198.38500,1.28125,-2353.63479,389733.05845,3392687.93196,1.17075,0.01621,10033843.57930,1999-04-05T16:03:11.911,15031.94813
198.39502,1.14933,-2338.01239,389663.33526,3392708.29638,1.15217,0.01630,10021242.70299,2000-03-05T02:52:28.080,15029.92065
198.40497,1.24998,-2352.30180,389687.63002,3392709.98167,1.14444,0.01662,9556597.45991,2000-01-21T10:45:40.755,14960.21721
198.41499,1.16361,-2342.91855,389611.72188,3392715.70914,1.13616,0.01647,9396610.34648,2001-01-08T09:22:41.277,14937.98097
198.42499,1.18198,-2359.84832,389651.64865,3392698.81028,1.14591,0.01658,9570340.40798,1999-09-26T19:49:01.516,14965.35188
198.43498,1.20270,-2375.74070,389652.57583,3392685.06854,1.16330,0.01655,9452571.78122,2000-02-28T23:24:07.882,14945.69106
198.44501,1.12202,-2367.17993,389603.34682,3392687.66844,1.16887,0.01656,9203246.25382,1999-05-21T09:22:30.804,14910.36277
198.45500,1.13241,-2357.00770,389586.56533,3392695.58511,1.18448,0.01537,9369238.24717,1999-03-17T03:26:40.400,14937.15630
198.46500,1.20215,-2366.77795,389646.66364,3392688.55123,1.16154,0.01648,9471156.68057,1999-06-11T23:10:43.894,14948.50989
198.47500,1.15841,-2372.15293,389617.78903,3392685.13593,1.14484,0.01646,9560933.81500,1999-08-31T02:38:38.978,14964.33541
198.48500,1.08558,-2361.71906,389566.53453,3392699.61642,1.14743,0.01654,9380328.76749,2000-01-16T07:22:09.001,14935.48125
198.49501,1.04571,-2359.81789,389532.02303,3392705.17417,1.15770,0.01670,9468830.62070,2000-01-01T22:11:15.340,14947.59369
198.50500,1.02371,-2370.67958,389538.35642,3392694.69541,1.16814,0.01774,9471201.32064,1999-03-17T03:26:33.000,14954.26534
198.51499,1.11907,-2376.91694,389583.25765,3392689.36522,1.15202,0.01112,9428736.61344,1999-06-17T02:33:54.080,14941.95032
198.52500,1.02818,-2376.92402,389545.08889,3392688.43033,1.15924,0.01114,9424958.79251,2000-10-21T06:35:30.056,14944.44729
198.53503,1.11573,-2381.77805,389597.66342,3392684.31525,1.16544,0.00000,9538956.55391,1999-03-05T07:56:11.197,14957.74594
198.54500,1.02284,-2351.96210,389507.16747,3392713.84351,1.17359,0.00000,9443979.93176,1999-09-02T16:19:52.118,14946.79873
198.55498,1.11103,-2357.37353,389539.56368,3392714.48980,1.16449,0.00000,9225028.03651,1999-05-11T15:03:45.487,14912.81686
198.56502,1.09128,-2356.41742,389551.29141,3392717.23067,1.15754,0.00000,9381632.55234,2001-06-10T23:59:57.571,14934.73968
198.57503,1.09004,-2354.18620,389529.51345,3392719.26287,1.15642,0.00000,9268057.01331,2000-01-11T16:28:27.343,14922.08678
198.58502,1.11376,-2367.94640,389567.19045,3392707.54095,1.16057,0.00000,9588540.64794,2000-03-19T11:57:38.670,14966.95401
198.59501,1.17832,-2374.54925,389591.99991,3392702.99565,1.15330,0.00000,9374789.87078,2000-02-07T09:37:51.010,14934.03432
198.60503,1.25479,-2402.42244,389656.04987,3392675.95732,1.15511,0.00000,9563423.50915,2001-03-13T14:36:25.381,14963.65792
198.61500,1.31497,-2412.45695,389717.63011,3392671.44797,1.17127,0.00000,9688899.63465,1999-03-24T08:02:32.779,14981.03025
198.62499,1.31992,-2410.05158,389715.51097,3392672.20634,1.15283,0.00000,9583199.65328,1999-07-28T04:53:16.745,14966.14717
198.63501,1.28111,-2393.13246,389662.50018,3392688.58045,1.13784,0.00000,9406218.68800,1999-08-31T02:38:15.178,14937.90559
198.64500,1.25909,-2391.09444,389657.08534,3392699.08839,1.16142,0.00000,9639452.25212,1999-12-15T23:18:30.419,14973.93634
198.65500,1.33435,-2385.47097,389661.15569,3392698.95146,1.14581,0.00000,9637906.52314,1999-05-28T13:58:10.241,14970.96129
198.66497,1.23715,-2378.64015,389630.53925,3392706.98479,1.15417,0.00000,9811195.05208,1999-09-07T07:13:45.385,14998.50547
198.67498,1.33386,-2403.00719,389718.78420,3392684.07977,1.14329,0.00000,9872036.86898,2000-02-07T09:37:39.410,15003.96493
198.68500,1.33130,-2412.46563,389733.76977,3392670.52269,1.13338,0.00000,9755239.32430,1999-10-16T08:22:53.639,14990.83964
198.69500,1.34181,-2399.65881,389718.73755,3392680.99912,1.14645,0.00000,9680308.27739,1999-03-17T03:26:04.699,14980.12655
198.70499,1.31690,-2384.40482,389704.95560,3392694.75708,1.14604,0.00000,9762775.96456,1999-05-11T15:03:23.086,14989.16834
198.71501,1.40500,-2390.76846,389764.29194,3392682.28135,1.15203,0.00000,9768386.85560,1999-10-04T00:23:52.811,14990.28930
198.72502,1.42969,-2377.55476,389761.69732,3392695.51008,1.15007,0.00000,9661368.69009,1999-03-19T17:08:15.158,14981.29646
198.73500,1.40936,-2368.90592,389736.29400,3392702.81273,1.15253,0.00000,9816623.50910,2000-01-01T22:10:39.439,14999.84003
198.74500,1.35330,-2346.43541,389683.93272,3392730.33504,1.15379,0.00000,9884089.73673,1999-06-21T17:26:46.957,15006.14632
198.75499,1.32746,-2332.73501,389653.93364,3392745.16951,1.16525,0.00000,9673059.28383,1999-05-18T19:39:28.724,14976.69945
198.76499,1.27987,-2322.31608,389628.67278,3392756.03296,1.16642,0.00000,9683808.17930,1999-08-23T22:02:17.361,14981.28550
198.77501,1.32372,-2339.95482,389680.23381,3392743.43046,1.14768,0.00000,9766949.23447,1999-11-12T01:32:40.579,14989.83154
198.78500,1.32035,-2343.03292,389677.44660,3392740.54614,1.13983,0.00000,9912808.50785,1999-12-03T15:19:14.169,15013.48382
198.79499,1.46538,-2354.32336,389764.65228,3392725.31712,1.14931,0.00000,9852646.93229,1999-10-23T12:58:09.479,15005.12560
198.80500,1.53786,-2360.84377,389801.26950,3392722.57426,1.17388,0.00000,9988540.87959,2000-10-28T11:11:23.577,15021.36108
198.81499,1.50551,-2352.57093,389786.10195,3392730.78468,1.17113,0.00000,10025728.11985,1999-09-07T07:13:23.384,15026.36979
198.82500,1.49457,-2345.10777,389753.50131,3392736.21002,1.18215,0.00000,9778450.77597,1999-08-26T11:43:32.803,14991.75774
198.83504,1.40888,-2341.23110,389710.75509,3392739.90570,1.15286,0.00806,9952654.97696,1999-05-21T09:21:31.702,15022.79326
198.84501,1.47908,-2355.33120,389775.23481,3392725.95527,1.16961,0.01361,10017045.74340,1999-05-07T00:09:03.025,15025.64422
198.85503,1.50569,-2348.39129,389763.26006,3392729.62950,1.17194,0.01657,9823357.74544,1999-08-16T17:26:24.234,14998.17563
198.86501,1.51690,-2339.80009,389763.08404,3392737.38236,1.15877,0.01654,9891406.92896,2000-10-11T12:15:50.813,15007.89930
198.87501,1.45746,-2330.33951,389724.55002,3392747.22564,1.15562,0.01648,9841666.71066,1999-09-29T09:29:17.716,15004.05822
198.88501,1.48065,-2337.13398,389737.76662,3392739.85525,1.15407,0.01659,9722101.38720,1999-11-09T11:50:22.109,14983.77184
198.89499,1.42297,-2328.09406,389715.84862,3392738.24892,1.16065,0.01191,9816760.74416,1999-03-12T12:31:32.674,15004.12671
198.90500,1.48570,-2340.21840,389771.18637,3392721.82856,1.15784,0.00000,9800097.69534,1999-11-12T01:32:21.378,14995.83315
198.91500,1.38960,-2320.63777,389686.65792,3392744.67583,1.17000,0.00255,9745687.55154,1999-07-04T01:24:57.882,14987.67201
198.92500,1.32708,-2302.17529,389635.14042,3392771.81968,1.17354,0.04123,10051993.41516,2000-08-31T09:50:32.899,15037.71065
198.93500,1.40837,-2313.87523,389708.57186,3392751.24434,1.15429,0.02511,10009154.52635,1999-04-12T20:37:56.820,15031.06223
198.94502,1.37860,-2323.33065,389708.88083,3392741.85200,1.15235,0.01652,9859874.50466,1999-04-10T06:56:19.549,15027.88987
198.95503,1.19981,-2310.40921,389605.85930,3392763.80965,1.16297,0.01663,10182500.32771,1999-10-04T00:23:17.109,15094.97339
198.96502,1.18368,-2312.20611,389596.37096,3392761.32229,1.14703,0.01330,10130296.47783,1999-07-08T16:18:51.179,15087.57518
198.97503,1.27269,-2329.10490,389663.23203,3392739.83598,1.15607,0.00000,10219548.42257,1999-05-21T09:21:10.501,15100.21228
198.98505,1.28745,-2323.31185,389684.84223,3392745.72462,1.16427,0.01477,10422200.12581,2000-11-02T02:05:12.973,15128.90808
198.99501,1.30768,-2321.56928,389684.14935,3392751.13845,1.15039,0.01560,10036696.38151,1999-07-01T11:43:27.628,15074.30969
199.00502,1.21460,-2312.50240,389615.70655,3392758.56817,1.15330,0.01678,9920476.45443,2001-02-01T00:26:59.119,15057.84521
199.01501,1.23836,-2308.21546,389618.53052,3392764.59196,1.16525,0.01664,9920916.16013,1999-04-10T06:56:08.948,15057.90240
